Order ID,Order Date,Customer ID,Country,State,Product ID,Product Name,Sales Channel,Quantity,Price,Profit,Revenue,Region 
IN-2023-90270,29/11/2023,GZ-84201,United States,Colorado,OFF-SP-627964,Sports Bras,Online Store,1,29.8,9.7,29.8,West
IN-2023-32555,06/06/2023,ZQ-22342,United States,Connecticut,OFF-SP-319304,Sports Bras,Marketplaces,3,30.02,19.13,90.06,Northeast
IN-2022-54179,22/04/2022,YK-14577,United States,Delaware,OFF-YO-730721,Yoga Mats,Online Store,4,50.23,45.74,200.92,South
IN-2024-22861,31/12/2024,JG-77550,United States,Florida,OFF-TA-737741,Tank Tops,Marketplaces,1,19.78,6.32,19.78,South
IN-2022-43993,07/01/2022,GH-61984,United States,Georgia,OFF-SO-375131,Socks,Online Store,2,10.21,4.17,20.42,South
IN-2023-41768,08/05/2023,SO-59023,United States,Hawaii,OFF-SH-497012,Shirts,Marketplaces,2,25.65,19.33,51.3,West
IN-2022-83932,29/12/2022,QG-50573,United States,Idaho,OFF-LE-718182,Leggings,Pop-ups & Events,3,39.67,47.09,119.01,West
IN-2022-80975,24/08/2022,QE-50914,United States,Illinois,OFF-LE-305895,Leggings,Online Store,1,40.39,11.91,40.39,Midwest
IN-2022-50740,08/01/2022,NM-50256,United States,Indiana,OFF-BA-831065,Backpacks,Retail Stores,1,73.32,25.89,73.32,Midwest
IN-2022-63793,15/05/2022,DN-25305,United States,Iowa,OFF-SO-724589,Socks,Retail Stores,3,10.1,11.75,30.3,Midwest
IN-2024-91987,03/05/2024,VT-36970,United States,Kansas,OFF-SP-589403,Sports Bras,Pop-ups & Events,1,29.98,8.28,29.98,Midwest
IN-2023-13688,30/03/2023,XM-35153,United States,Kentucky,OFF-LE-918602,Leggings,Marketplaces,4,39.81,49.6,159.24,South
IN-2022-17928,12/02/2022,XD-37526,United States,Louisiana,OFF-SH-226452,Shirts,Marketplaces,3,25.78,23.37,77.34,South
IN-2023-43140,10/02/2023,NB-25662,United States,Maine,OFF-SH-437244,Shirts,Retail Stores,2,25.11,17.06,50.22,Northeast
IN-2022-51161,15/04/2022,GI-89040,United States,Maryland,OFF-BA-145433,Backpacks,Retail Stores,2,70,55.47,140,South
IN-2024-66391,05/08/2024,YB-56348,United States,Massachusetts,OFF-TA-910598,Tank Tops,Marketplaces,5,20.39,27.09,101.95,Northeast
IN-2023-72973,25/06/2023,LR-33760,United States,Michigan,OFF-TA-226306,Tank Tops,Pop-ups & Events,5,19.46,26.96,97.3,Midwest
IN-2022-11034,01/07/2022,FP-86398,United States,Minnesota,OFF-SN-364411,Sneakers,Marketplaces,3,78.22,66.77,234.66,Midwest
IN-2022-96215,31/10/2022,BC-57701,United States,Mississippi,OFF-SH-234898,Shirts,Online Store,1,24.51,7.05,24.51,South
IN-2022-22254,14/06/2022,JH-50944,United States,Missouri,OFF-LE-870997,Leggings,Marketplaces,1,39.27,10.71,39.27,Midwest
IN-2024-24601,03/09/2024,DW-55911,United States,Montana,OFF-LE-329928,Leggings,Marketplaces,5,39.03,59.06,195.15,West
IN-2023-19427,03/02/2023,IC-60484,United States,Nebraska,OFF-BA-341082,Backpacks,Marketplaces,2,71.5,32.25,143,Midwest
IN-2022-60591,15/03/2022,VK-72658,United States,Nevada,OFF-SO-789938,Socks,Online Store,1,10.27,3.32,10.27,West
IN-2022-43177,02/11/2022,MJ-32084,United States,New Hampshire,OFF-SO-273683,Socks,Marketplaces,5,10.42,19.05,52.1,Northeast
IN-2023-25542,06/11/2023,HC-69048,United States,New Jersey,OFF-TA-428665,Tank Tops,Marketplaces,1,20.53,5.37,20.53,Northeast
IN-2024-81063,29/07/2024,KI-18535,United States,New Mexico,OFF-SO-833882,Socks,Pop-ups & Events,2,10.48,4.53,20.96,West
IN-2022-95982,19/11/2022,HO-22183,United States,New York,OFF-SP-852120,Sports Bras,Retail Stores,1,31.34,7.11,31.34,Northeast
IN-2022-32124,10/09/2022,TH-40422,United States,North Carolina,OFF-SP-141631,Sports Bras,Online Store,2,29.75,20.85,59.5,South
IN-2022-42266,05/10/2022,AU-77750,United States,North Dakota,OFF-TA-287614,Tank Tops,Online Store,2,19.83,15.17,39.66,Midwest
IN-2024-80283,30/07/2024,ZT-84284,United States,Ohio,OFF-SH-906394,Shirts,Marketplaces,1,24.46,5.58,24.46,Midwest
IN-2022-66997,28/03/2022,QP-92427,United States,Oklahoma,OFF-BA-707160,Backpacks,Online Store,3,73.09,62.97,219.27,South
IN-2023-49457,06/06/2023,OB-16615,United States,Oregon,OFF-LE-142132,Leggings,Online Store,2,38.85,15.94,77.7,West
IN-2023-71979,27/06/2023,DO-42329,United States,Pennsylvania,OFF-YO-890004,Yoga Mats,Retail Stores,2,49.4,22.73,98.8,Northeast
IN-2024-65539,26/07/2024,DA-53817,United States,Rhode Island,OFF-YO-625114,Yoga Mats,Retail Stores,4,49.71,51.57,198.84,Northeast
IN-2023-67087,29/11/2023,AL-17803,United States,South Carolina,OFF-SO-890635,Socks,Retail Stores,2,10.08,7.09,20.16,South
IN-2022-96602,28/04/2022,PX-15363,United States,South Dakota,OFF-SH-474196,Shirts,Marketplaces,4,25.1,23.58,100.4,Midwest
IN-2024-34216,17/06/2024,SM-53023,United States,Tennessee,OFF-BA-442948,Backpacks,Marketplaces,3,71.71,83.87,215.13,South
IN-2022-34209,06/02/2022,XE-19294,United States,Texas,OFF-LE-984773,Leggings,Retail Stores,5,39.1,72.56,195.5,South
IN-2023-43983,06/09/2023,CR-92610,United States,Utah,OFF-SP-172486,Sports Bras,Online Store,4,30.5,26.15,122,West
IN-2024-56569,28/06/2024,JM-76128,United States,Vermont,OFF-SH-131155,Shirts,Online Store,5,25.97,44.69,129.85,Northeast
IN-2023-85051,06/08/2023,DC-56970,United States,Virginia,OFF-SO-941725,Socks,Pop-ups & Events,2,10.27,6.64,20.54,South
IN-2022-28532,19/12/2022,BD-55040,United States,Washington,OFF-BA-459184,Backpacks,Online Store,4,67.91,84.22,271.64,West
IN-2024-88973,08/06/2024,RB-68486,United States,West Virginia,OFF-SN-802894,Sneakers,Pop-ups & Events,5,82.7,96.15,413.5,South
IN-2023-40511,14/05/2023,PS-19907,United States,Wisconsin,OFF-SN-114176,Sneakers,Pop-ups & Events,2,82.69,54.14,165.38,Midwest
IN-2023-87505,05/02/2023,ZM-40338,United States,Wyoming,OFF-LE-204392,Leggings,Online Store,5,40.51,46.85,202.55,West
IN-2023-57499,29/12/2023,BW-56673,United States,Alabama,OFF-SH-513699,Shirts,Retail Stores,3,24.53,23.81,73.59,South
IN-2023-54928,17/05/2023,MA-60342,United States,District of Columbia,OFF-BA-343276,Backpacks,Marketplaces,5,69.92,89.92,349.6,West
IN-2023-71375,07/01/2023,XK-21981,United States,Arizona,OFF-SP-994540,Sports Bras,Retail Stores,5,29.78,48,148.9,West
IN-2024-34632,08/11/2024,VW-33870,United States,Arkansas,OFF-TA-320199,Tank Tops,Online Store,1,19.42,6.71,19.42,South
IN-2023-63419,06/06/2023,UY-71910,United States,California,OFF-BA-468600,Backpacks,Online Store,2,72.92,51.76,145.84,West
IN-2024-90972,12/08/2024,VS-21898,United States,Colorado,OFF-SO-666404,Socks,Pop-ups & Events,1,9.8,2.22,9.8,West
IN-2023-22520,28/11/2023,CJ-87700,United States,Connecticut,OFF-BA-153755,Backpacks,Marketplaces,1,68.52,22.56,68.52,Northeast
IN-2022-17079,26/12/2022,GZ-18026,United States,Delaware,OFF-SN-271894,Sneakers,Pop-ups & Events,4,83.29,70.63,333.16,South
IN-2022-54104,25/02/2022,OO-80616,United States,Florida,OFF-LE-529393,Leggings,Marketplaces,3,41.41,26.69,124.23,South
IN-2023-94182,26/05/2023,UH-97642,United States,Georgia,OFF-BA-155710,Backpacks,Pop-ups & Events,5,69.26,102.68,346.3,South
IN-2022-81811,06/10/2022,JS-56624,United States,Hawaii,OFF-BA-165294,Backpacks,Marketplaces,3,70.58,79.19,211.74,West
IN-2022-79824,14/05/2022,ON-89727,United States,Idaho,OFF-SN-862568,Sneakers,Online Store,1,80.23,23.94,80.23,West
IN-2022-15130,24/10/2022,VB-70253,United States,Illinois,OFF-SP-872069,Sports Bras,Pop-ups & Events,4,30.97,43.92,123.88,Midwest
IN-2023-67343,11/05/2023,FO-32746,United States,Indiana,OFF-SP-849930,Sports Bras,Retail Stores,3,30.3,21.52,90.9,Midwest
IN-2022-88091,29/04/2022,QL-39083,United States,Iowa,OFF-SN-957682,Sneakers,Retail Stores,2,79.83,62.77,159.66,Midwest
IN-2022-19840,16/11/2022,ON-35584,United States,Kansas,OFF-TA-792575,Tank Tops,Pop-ups & Events,2,19.49,7.83,38.98,Midwest
IN-2023-63055,05/03/2023,SY-74822,United States,Kentucky,OFF-JA-185951,Jackets,Pop-ups & Events,3,98.17,96.39,294.51,South
IN-2024-65489,17/05/2024,RS-79680,United States,Louisiana,OFF-SO-167927,Socks,Pop-ups & Events,1,10.44,3.92,10.44,South
IN-2022-53634,08/04/2022,KK-92383,United States,Maine,OFF-YO-167628,Yoga Mats,Pop-ups & Events,5,51.33,101.45,256.65,Northeast
IN-2023-86357,23/02/2023,HC-36277,United States,Maryland,OFF-SP-172777,Sports Bras,Marketplaces,2,31.37,20.82,62.74,South
IN-2023-23166,10/09/2023,KL-88846,United States,Massachusetts,OFF-BA-341926,Backpacks,Marketplaces,3,73.28,71.5,219.84,Northeast
IN-2022-14842,12/09/2022,XM-24051,United States,Michigan,OFF-SN-908410,Sneakers,Pop-ups & Events,2,78.58,31.72,157.16,Midwest
IN-2023-57858,08/10/2023,EI-32414,United States,Minnesota,OFF-SO-990818,Socks,Pop-ups & Events,5,9.95,14.72,49.75,Midwest
IN-2024-63587,14/01/2024,SR-81307,United States,Mississippi,OFF-LE-841739,Leggings,Retail Stores,2,41.75,19.69,83.5,South
IN-2023-87418,26/07/2023,NE-88912,United States,Missouri,OFF-JA-566362,Jackets,Online Store,3,103.83,91.81,311.49,Midwest
IN-2022-75833,18/01/2022,XQ-76849,United States,Montana,OFF-TA-323819,Tank Tops,Pop-ups & Events,2,20.48,12.3,40.96,West
IN-2022-59002,26/11/2022,VS-63232,United States,Nebraska,OFF-SO-266309,Socks,Marketplaces,1,9.73,1.95,9.73,Midwest
IN-2022-63690,24/05/2022,AQ-73503,United States,Nevada,OFF-JA-692096,Jackets,Marketplaces,4,101.41,103.14,405.64,West
IN-2024-85955,17/07/2024,AC-17231,United States,New Hampshire,OFF-SO-850287,Socks,Marketplaces,4,9.89,13.33,39.56,Northeast
IN-2024-42095,28/06/2024,VQ-61589,United States,New Jersey,OFF-SO-613930,Socks,Marketplaces,3,10.45,8.79,31.35,Northeast
IN-2022-95641,25/01/2022,TV-88423,United States,New Mexico,OFF-SO-978690,Socks,Marketplaces,3,10.15,6.53,30.45,West
IN-2024-90121,21/02/2024,FQ-44694,United States,New York,OFF-SO-626991,Socks,Pop-ups & Events,2,10.15,6.42,20.3,Northeast
IN-2023-56848,21/07/2023,FT-21839,United States,North Carolina,OFF-BA-382218,Backpacks,Marketplaces,3,72.81,64.74,218.43,South
IN-2022-96762,24/08/2022,MK-91434,United States,North Dakota,OFF-YO-864792,Yoga Mats,Marketplaces,2,50.65,21.03,101.3,Midwest
IN-2022-89707,21/04/2022,LJ-12702,United States,Ohio,OFF-JA-684906,Jackets,Online Store,1,102.61,30.2,102.61,Midwest
IN-2023-58671,11/12/2023,HL-78831,United States,Oklahoma,OFF-JA-950392,Jackets,Retail Stores,4,99.7,87.44,398.8,South
IN-2022-64945,11/01/2022,ZU-26347,United States,Oregon,OFF-TA-558203,Tank Tops,Marketplaces,3,20.38,18.78,61.14,West
IN-2024-51163,21/02/2024,DF-95983,United States,Pennsylvania,OFF-YO-355120,Yoga Mats,Pop-ups & Events,5,49.55,89.65,247.75,Northeast
IN-2024-53688,13/07/2024,TR-81714,United States,Rhode Island,OFF-SH-413366,Shirts,Retail Stores,3,25.81,25.32,77.43,Northeast
IN-2022-29790,28/05/2022,CP-85532,United States,South Carolina,OFF-SP-451068,Sports Bras,Pop-ups & Events,3,29.63,21.39,88.89,South
IN-2022-34619,29/06/2022,KV-20762,United States,South Dakota,OFF-BA-238473,Backpacks,Marketplaces,1,70.05,21.76,70.05,Midwest
IN-2024-32391,06/06/2024,NM-52276,United States,Tennessee,OFF-SH-902706,Shirts,Retail Stores,1,24.65,6.39,24.65,South
IN-2024-88941,12/08/2024,OB-47634,United States,Texas,OFF-SN-926429,Sneakers,Retail Stores,2,78.93,52.11,157.86,South
IN-2024-58152,24/10/2024,JF-36704,United States,Utah,OFF-BA-971325,Backpacks,Retail Stores,2,69.79,29.8,139.58,West
IN-2023-74672,07/03/2023,BQ-19099,United States,Vermont,OFF-SO-887540,Socks,Pop-ups & Events,4,10.27,10.74,41.08,Northeast
IN-2022-42023,30/07/2022,SD-58319,United States,Virginia,OFF-SP-172301,Sports Bras,Online Store,3,31.43,23.13,94.29,South
IN-2022-12525,03/09/2022,OI-96697,United States,Washington,OFF-TA-607338,Tank Tops,Retail Stores,1,19.6,4.04,19.6,West
IN-2023-44600,04/06/2023,PL-15247,United States,West Virginia,OFF-SN-779011,Sneakers,Pop-ups & Events,1,81.11,16.49,81.11,South
IN-2023-51826,03/04/2023,CH-87565,United States,Wisconsin,OFF-BA-923703,Backpacks,Online Store,1,69.57,14.76,69.57,Midwest
IN-2022-42552,23/06/2022,RO-88574,United States,Wyoming,OFF-SH-396294,Shirts,Marketplaces,1,25.13,7.53,25.13,West
IN-2022-60703,30/04/2022,XD-48942,United States,Alabama,OFF-LE-422798,Leggings,Retail Stores,1,39.44,10.91,39.44,South
IN-2023-71140,07/08/2023,UT-28273,United States,District of Columbia,OFF-SP-272408,Sports Bras,Marketplaces,2,31.08,16.7,62.16,West
IN-2024-11073,20/12/2024,NA-59864,United States,Arizona,OFF-SO-375394,Socks,Online Store,5,10.41,13.52,52.05,West
IN-2023-37926,16/06/2023,DC-87380,United States,Arkansas,OFF-SO-635850,Socks,Pop-ups & Events,5,10.48,14.98,52.4,South
IN-2022-40510,06/06/2022,YB-93247,United States,California,OFF-SO-700483,Socks,Marketplaces,2,10.42,5.07,20.84,West
IN-2024-26189,21/05/2024,OX-63616,United States,Colorado,OFF-SN-360979,Sneakers,Pop-ups & Events,2,77.76,62.16,155.52,West
IN-2022-14539,14/05/2022,NS-59313,United States,Connecticut,OFF-BA-346499,Backpacks,Online Store,4,69.39,106.25,277.56,Northeast
IN-2024-41236,01/04/2024,XB-95226,United States,Delaware,OFF-SP-936269,Sports Bras,Pop-ups & Events,3,29.27,26.6,87.81,South
IN-2023-75188,24/12/2023,UB-89475,United States,Florida,OFF-SO-211332,Socks,Retail Stores,3,9.82,8.71,29.46,South
IN-2022-58126,16/03/2022,ZL-69619,United States,Georgia,OFF-LE-273929,Leggings,Marketplaces,1,41.12,8.28,41.12,South
IN-2024-24498,12/06/2024,DV-14458,United States,Hawaii,OFF-BA-863988,Backpacks,Pop-ups & Events,4,72.29,99.63,289.16,West
IN-2024-42315,15/03/2024,GU-39317,United States,Idaho,OFF-BA-281950,Backpacks,Retail Stores,3,72.08,63.72,216.24,West
IN-2022-89998,04/12/2022,BG-83808,United States,Illinois,OFF-JA-743922,Jackets,Pop-ups & Events,2,101.7,70.19,203.4,Midwest
IN-2022-26341,28/12/2022,XW-33718,United States,Indiana,OFF-SH-366827,Shirts,Retail Stores,1,25.8,8.76,25.8,Midwest
IN-2023-79128,26/10/2023,FN-15153,United States,Iowa,OFF-JA-313348,Jackets,Retail Stores,2,97.98,65.31,195.96,Midwest
IN-2024-57069,07/06/2024,VV-63193,United States,Kansas,OFF-SP-946076,Sports Bras,Online Store,3,30.14,32.63,90.42,Midwest
IN-2023-11516,21/09/2023,AQ-89727,United States,Kentucky,OFF-LE-445381,Leggings,Marketplaces,1,41.49,13.12,41.49,South
IN-2024-61164,08/02/2024,WS-37268,United States,Louisiana,OFF-SP-600572,Sports Bras,Marketplaces,3,29.95,20.68,89.85,South
IN-2024-14277,23/04/2024,WZ-76763,United States,Maine,OFF-JA-578386,Jackets,Pop-ups & Events,5,103.6,135.19,518,Northeast
IN-2023-47874,26/07/2023,YW-31680,United States,Maryland,OFF-LE-612282,Leggings,Pop-ups & Events,1,41.66,11.56,41.66,South
IN-2022-89617,07/06/2022,SO-74298,United States,Massachusetts,OFF-JA-965398,Jackets,Online Store,2,102.35,81.51,204.7,Northeast
IN-2022-44001,26/09/2022,LP-62468,United States,Michigan,OFF-SO-480873,Socks,Pop-ups & Events,3,10.12,7.21,30.36,Midwest
IN-2022-52984,17/10/2022,PF-79083,United States,Minnesota,OFF-JA-160417,Jackets,Marketplaces,3,101.71,112.93,305.13,Midwest
IN-2024-68065,19/10/2024,UI-71528,United States,Mississippi,OFF-SH-720157,Shirts,Marketplaces,1,26.04,5.25,26.04,South
IN-2023-74654,03/11/2023,JL-81432,United States,Missouri,OFF-YO-720496,Yoga Mats,Marketplaces,2,50,22.05,100,Midwest
IN-2023-45390,26/06/2023,IX-12060,United States,Montana,OFF-SO-605449,Socks,Marketplaces,3,10.05,9.85,30.15,West
IN-2023-21648,06/04/2023,TS-21025,United States,Nebraska,OFF-SP-539406,Sports Bras,Marketplaces,3,31.15,19.26,93.45,Midwest
IN-2023-28329,16/09/2023,FP-92156,United States,Nevada,OFF-BA-234703,Backpacks,Marketplaces,3,68.67,81.99,206.01,West
IN-2022-92557,20/10/2022,AP-30564,United States,New Hampshire,OFF-BA-274063,Backpacks,Marketplaces,4,71.11,91.17,284.44,Northeast
IN-2022-56388,15/05/2022,KD-87721,United States,New Jersey,OFF-SO-168123,Socks,Online Store,4,9.96,11.07,39.84,Northeast
IN-2022-94442,28/03/2022,NA-56251,United States,New Mexico,OFF-TA-345034,Tank Tops,Marketplaces,2,19.82,13.4,39.64,West
IN-2022-88890,22/09/2022,GA-87663,United States,New York,OFF-YO-910537,Yoga Mats,Marketplaces,3,52.08,54.65,156.24,Northeast
IN-2023-47950,04/10/2023,AA-27414,United States,North Carolina,OFF-SN-701930,Sneakers,Online Store,2,79.47,41.84,158.94,South
IN-2024-62536,27/10/2024,HG-99720,United States,North Dakota,OFF-SP-471315,Sports Bras,Marketplaces,1,30.9,9.95,30.9,Midwest
IN-2023-93131,07/05/2023,WO-26977,United States,Ohio,OFF-SO-318834,Socks,Marketplaces,5,9.75,17.68,48.75,Midwest
IN-2023-40348,14/01/2023,SP-52830,United States,Oklahoma,OFF-BA-160282,Backpacks,Pop-ups & Events,2,71.4,41.42,142.8,South
IN-2022-80931,05/11/2022,EE-57185,United States,Oregon,OFF-LE-981581,Leggings,Online Store,2,41.72,26.23,83.44,West
IN-2023-98037,02/05/2023,MA-76635,United States,Pennsylvania,OFF-BA-375100,Backpacks,Online Store,3,71.15,64.57,213.45,Northeast
IN-2024-61749,20/11/2024,YE-58407,United States,Rhode Island,OFF-JA-208457,Jackets,Pop-ups & Events,1,102.62,32.88,102.62,Northeast
IN-2024-10358,22/03/2024,QU-35533,United States,South Carolina,OFF-JA-138578,Jackets,Online Store,3,97.74,108.14,293.22,South
IN-2022-36695,20/04/2022,WN-14608,United States,South Dakota,OFF-JA-639402,Jackets,Marketplaces,4,100.78,93.83,403.12,Midwest
IN-2024-25071,08/10/2024,XX-16191,United States,Tennessee,OFF-YO-688932,Yoga Mats,Marketplaces,3,49.62,39.37,148.86,South
IN-2024-59211,04/04/2024,PF-52554,United States,Texas,OFF-SN-511068,Sneakers,Online Store,4,82.86,77.31,331.44,South
IN-2024-86949,08/01/2024,VF-22236,United States,Utah,OFF-SO-330348,Socks,Pop-ups & Events,2,10.18,5.46,20.36,West
IN-2022-71028,18/11/2022,NK-16750,United States,Vermont,OFF-YO-235059,Yoga Mats,Online Store,5,50.53,82.89,252.65,Northeast
IN-2023-30281,27/08/2023,EY-59151,United States,Virginia,OFF-SH-295897,Shirts,Pop-ups & Events,5,24.94,25.49,124.7,South
IN-2022-93623,13/01/2022,ZH-82438,United States,Washington,OFF-SP-648101,Sports Bras,Pop-ups & Events,4,30.61,43.33,122.44,West
IN-2023-99631,08/02/2023,QE-10613,United States,West Virginia,OFF-SO-893685,Socks,Pop-ups & Events,2,9.94,6.95,19.88,South
IN-2022-76467,15/04/2022,HY-53377,United States,Wisconsin,OFF-SO-169697,Socks,Online Store,3,9.93,10.08,29.79,Midwest
IN-2022-70354,29/01/2022,PD-79276,United States,Wyoming,OFF-YO-602935,Yoga Mats,Retail Stores,5,51.83,62.29,259.15,West
IN-2023-99411,09/02/2023,GS-10701,United States,Alabama,OFF-SH-516365,Shirts,Pop-ups & Events,2,24.4,12.21,48.8,South
IN-2023-64240,04/12/2023,MP-24154,United States,District of Columbia,OFF-SP-348775,Sports Bras,Marketplaces,5,30.39,35.59,151.95,West
IN-2023-25745,20/11/2023,CT-33390,United States,Arizona,OFF-TA-943269,Tank Tops,Pop-ups & Events,1,19.77,7.25,19.77,West
IN-2022-64812,29/05/2022,HT-49435,United States,Arkansas,OFF-JA-485343,Jackets,Online Store,5,101.76,158.8,508.8,South
IN-2024-64638,05/10/2024,BB-98440,United States,California,OFF-BA-572530,Backpacks,Marketplaces,5,71.89,143.14,359.45,West
IN-2022-20611,03/07/2022,GN-84677,United States,Colorado,OFF-SO-900889,Socks,Pop-ups & Events,3,10.08,9.41,30.24,West
IN-2022-46608,28/02/2022,JJ-86240,United States,Connecticut,OFF-YO-402536,Yoga Mats,Online Store,5,49.05,62.11,245.25,Northeast
IN-2022-40745,31/05/2022,DW-47185,United States,Delaware,OFF-SP-163117,Sports Bras,Online Store,2,29.45,16.06,58.9,South
IN-2022-61315,12/05/2022,YI-89165,United States,Florida,OFF-LE-911960,Leggings,Marketplaces,3,38.86,29.42,116.58,South
IN-2022-45053,04/02/2022,ST-58874,United States,Georgia,OFF-SN-747924,Sneakers,Pop-ups & Events,1,78.42,28.13,78.42,South
IN-2022-93294,06/05/2022,QM-59517,United States,Hawaii,OFF-JA-470500,Jackets,Marketplaces,2,98.3,46.43,196.6,West
IN-2023-95949,19/01/2023,UN-70105,United States,Idaho,OFF-LE-792352,Leggings,Retail Stores,4,40.6,36.74,162.4,West
IN-2023-58456,17/09/2023,ZM-81674,United States,Illinois,OFF-JA-790522,Jackets,Marketplaces,2,104.58,76.47,209.16,Midwest
IN-2022-27632,02/06/2022,TE-76704,United States,Indiana,OFF-YO-616046,Yoga Mats,Pop-ups & Events,1,49.42,12.02,49.42,Midwest
IN-2022-94187,16/04/2022,XX-23900,United States,Iowa,OFF-BA-500272,Backpacks,Marketplaces,5,73.34,75.93,366.7,Midwest
IN-2022-63545,24/03/2022,PQ-61558,United States,Kansas,OFF-JA-324717,Jackets,Marketplaces,4,104.58,139.5,418.32,Midwest
IN-2024-66507,26/11/2024,SL-99037,United States,Kentucky,OFF-TA-234635,Tank Tops,Marketplaces,3,20.38,17.38,61.14,South
IN-2024-44777,15/11/2024,JX-94160,United States,Louisiana,OFF-TA-449227,Tank Tops,Marketplaces,1,20.09,7.54,20.09,South
IN-2022-91178,20/04/2022,QE-65445,United States,Maine,OFF-YO-780967,Yoga Mats,Online Store,3,50.92,42.49,152.76,Northeast
IN-2024-89068,03/03/2024,PU-34185,United States,Maryland,OFF-SH-812323,Shirts,Pop-ups & Events,5,24.46,46.67,122.3,South
IN-2024-94535,04/04/2024,TC-83849,United States,Massachusetts,OFF-YO-214158,Yoga Mats,Pop-ups & Events,3,49.05,39.15,147.15,Northeast
IN-2022-31464,01/12/2022,UH-49307,United States,Michigan,OFF-JA-198073,Jackets,Pop-ups & Events,5,100.12,145.54,500.6,Midwest
IN-2023-70424,03/10/2023,XJ-45202,United States,Minnesota,OFF-SN-322789,Sneakers,Pop-ups & Events,3,79.14,73.02,237.42,Midwest
